id,source,sentence_1,sentence_2,label,binary-label
boostcamp-sts-v1-train-2581,nsmc-sampled,나는 초등학생들이 유치해서 쳐다보지도 않아.,부끄럽네요. 어른으로서...,0.0,0.0
boostcamp-sts-v1-train-2582,nsmc-rtt,연인보다는 가족과 함께 보기 좋은 영화입니다.,친구보다는 가족과 함께 보기 좋은 영화였다.,2.8,1.0
boostcamp-sts-v1-train-2583,slack-rtt,"앞으로 우리 회사에 많은 사람들이 입사하겠지만, 팀워크를 위해 문화를 계속 발전시키는 것이 너무 중요하다고 생각했다. !","앞으로 우리 회사에 많은 분들이 입사하게 될 것이고, 팀워크 문화를 지속적으로 발전시키는 데 매우 중요한 역할이라고 생각했습니다. !",3.8,1.0
boostcamp-sts-v1-train-2584,slack-sampled,나중에 진짜 재밌는거 계획할께! ㅋㅋ,천천히 준비할게요! ㅋㅋㅋ,0.4,0.0
boostcamp-sts-v1-train-2585,nsmc-sampled,"잘했어, 목표를 달성했어!","잘했어, 눅눅해!",0.4,0.0
boostcamp-sts-v1-train-2586,slack-sampled,나는 당신과 함께 일하는 것을 기대한다.,꼭 알아보세요.,0.4,0.0
boostcamp-sts-v1-train-2587,petition-sampled,복권세가 너무 높다.,복권 개혁을 요구하는 청원서,1.2,0.0
boostcamp-sts-v1-train-2588,nsmc-sampled,전쟁과 사랑에 대한 깊은 것을 깨닫게 해준다.,전쟁의 잔혹함을 깨닫게 해주는 영화이기 때문에 부족하다고 생각한다.,1.4,0.0
boostcamp-sts-v1-train-2589,nsmc-rtt,이 영화가 극장에서 개봉했을 때 나는 운이 좋았다.,이 영화가 극장에서 개봉했을 때 내가 운이 좋았는지 모르겠다.,2.6,1.0
boostcamp-sts-v1-train-2590,slack-sampled,단돈 1원도 안 드는 것을 넣어 주셨으면 합니다.,당신이 나에게 그것을 들려주면 좋겠어요.,0.0,0.0
boostcamp-sts-v1-train-2591,slack-rtt,"성공한다면, 증명해 보세요! 가!",성공 시 인증 알림,3.8,1.0
boostcamp-sts-v1-train-2592,petition-sampled,사형제도에 대해 투표해 주세요.,사형제도를 다시 시행해 주세요.,1.4,0.0
boostcamp-sts-v1-train-2593,slack-sampled,비슷한 시기에 입사해 드디어 첫 대화를 나누게 돼 너무 아쉬웠습니다.,인터뷰 이후 처음으로 일대일 대화를 하는 것 같아서 기분이 새로웠어요.ㅎㅎ,2.0,0.0
boostcamp-sts-v1-train-2594,nsmc-sampled,스래시 영화도 액션도 전혀 그렇지 않다.,"이야기의 개연성을 떠나서, 공포. 고어. 슬래셔 영화를 좋아하는 사람들에게는 좀 지루하다.",1.6,0.0
boostcamp-sts-v1-train-2595,petition-sampled,국회의원 불체포 특권 없애기,국회 해산 - 조기총선 / 국회의원 불체포 특권 폐지 / 세금 반납,2.8,1.0
boostcamp-sts-v1-train-2596,petition-sampled,감독제도의 보완에 관한 연구,성범죄 수사 매뉴얼 개정,0.2,0.0
boostcamp-sts-v1-train-2597,slack-rtt,"와, 이거 회사 버스로 몇 개 사서 나중에 단체 캠핑/워크숍으로 이동하면 재미있을 것 같아.",우와! 회사 버스에서 이것저것 사고 나중에 단체 캠핑/워크숍 가면 재밌겠다.,3.8,1.0
boostcamp-sts-v1-train-2598,slack-sampled,"오, 영광의 소환...!",어떡해! 어땠어?(울음),0.0,0.0
boostcamp-sts-v1-train-2599,slack-sampled,우리 회사 극단이 코믹연극 나오면 다같이 우리 회사 티셔츠 입자 ㅋㅋㅋ,우리 회사 티셔츠 기념사진?,1.4,0.0
boostcamp-sts-v1-train-2600,nsmc-rtt,처음부터 끝까지 춤추는 모습을 찍어서 프로젝터로 팔기만 하면 됩니다.,춤은 처음부터 끝까지 카메라로 촬영되어 프로젝터를 통해 판매된다.,3.6,1.0
boostcamp-sts-v1-train-2601,nsmc-rtt,중국 무술 외화인 솔 카말이 더 재미있다.,정말이지 중국 무술 외국 영화가 더 재미있어.,3.4,1.0
boostcamp-sts-v1-train-2602,slack-rtt,나는 네가 미국 생활에 만족한다고 들어서 미국에서 살고 싶었어.,미국 생활에 만족한다는 이야기는 나도 미국에서 살고 싶게 만들었다.,3.8,1.0
boostcamp-sts-v1-train-2603,nsmc-rtt,진짜 재밌어요.아주 좋아요!,너무 재밌단 말이에요. 아주 좋아!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,4.0,1.0
boostcamp-sts-v1-train-2604,petition-sampled,경상북도 제2의 거짓말,경상북도 세 번째 거짓말,1.8,0.0
boostcamp-sts-v1-train-2605,petition-sampled,대한축구협회에 대해 조사해 주세요.,한국 축구팀의 면제를 허락해 주세요.,0.8,0.0
boostcamp-sts-v1-train-2606,slack-sampled,나는 라자가구라는 브랜드에서 모션 데스크를 샀다.,내가 사용하는 제품은 모션데스크는 아니지만 데스커라는 브랜드가 좋아보였어 하하,0.8,0.0
boostcamp-sts-v1-train-2607,nsmc-sampled,요즘 나오는 공포영화보다 훨씬 볼만하다.,요즘 나오는 대부분의 액션 영화보다 더 재미있어요.,1.2,0.0
boostcamp-sts-v1-train-2608,petition-sampled,성완종 리스트의 재조사를 요청합니다,성완종 리스트에 대한 특별 수사를 요청합니다.,3.0,1.0
boostcamp-sts-v1-train-2609,slack-sampled,천사처럼 미소짓고,울고 있다,0.0,0.0
boostcamp-sts-v1-train-2610,slack-rtt,나는 곧 만보계를 채울 것이다. 그게 먹힐까?,만 보를 채우려고 하는데 괜찮나요?,2.4,0.0
boostcamp-sts-v1-train-2611,petition-sampled,"제발, 내게 벌을 줘.","제발, 빌게.",1.0,0.0
boostcamp-sts-v1-train-2612,slack-sampled,내 여동생의 고양이,나의 고양이도,2.0,0.0
boostcamp-sts-v1-train-2613,petition-sampled,양육비를 지불하지 않는 아버지,양육비 지급을 법적으로 의무화해 주세요.,1.6,0.0
boostcamp-sts-v1-train-2614,slack-sampled,어... 아...! 음식 색깔이 장난이 아니야...!,아... 새우깡은 어디있나요?,0.0,0.0
boostcamp-sts-v1-train-2615,nsmc-sampled,오랜만에 보는 영화인데...,오랜만에 신나게 영화를 봤어!,2.4,0.0
boostcamp-sts-v1-train-2616,petition-rtt,현 경제상황과 경제비전 회장님께 직접 브리핑을 요청합니다.,현 경제상황과 경제비전에 대해 대통령이 직접 브리핑을 해주시길 당부드린다.,4.4,1.0
boostcamp-sts-v1-train-2617,nsmc-sampled,이상하게 보니까 마지막에 극장에서 누가 웃는 소리가 너무 슬프게 들리는 것 같다.,드림하이의 김필숙을 보는 것 같다.,0.0,0.0
boostcamp-sts-v1-train-2618,petition-rtt,술 취했다고 형량을 줄이지 마세요!,취하지 말고 형량을 줄여라!,3.4,1.0
boostcamp-sts-v1-train-2619,nsmc-sampled,지루하지 않아 하하하,너무 지루했어 ^-^,0.4,0.0
boostcamp-sts-v1-train-2620,slack-rtt,오직 소바우동 한치카만이 울면서 살아남았다.,소바 우동이 조금밖에 없었다.,1.0,0.0
boostcamp-sts-v1-train-2621,slack-sampled,이것도 투표해 주세요 :),한번 봐주세요. :),0.0,0.0
boostcamp-sts-v1-train-2622,nsmc-rtt,"초반에는 몰입도가 조금 떨어졌지만, 비주얼적인 아름다움과 음악에 사로잡혔고, 아주 캐주얼한 이야기를 조용히 할 수 있었던 것 같다.","초반에는 몰입도가 조금 떨어졌지만, 영상미와 음악이 나를 사로잡는 것 같았고, 아주 평범한 이야기를 조용히 할 수 있었다...",3.6,1.0
boostcamp-sts-v1-train-2623,nsmc-rtt,원작을 읽지 않은 사람이라면 누구나 초반에는 지루할 수 있지만 후반전 모리와티와의 경기는 소름끼칠 정도로 흥미로울 것이다.,"원작을 보지 못한 사람들에게는 전반전이 지루할 수 있지만, 모리아티와의 후반전은 매우 재미있을 것이다.",3.8,1.0
boostcamp-sts-v1-train-2624,petition-sampled,캠페인 방법 개선 요청,의료보험 관련 개선요청,0.6,0.0
boostcamp-sts-v1-train-2625,slack-rtt,사실 자신만의 구매 철학(?)이 있다면 그것을 지키는 것이 좋다.,사실 자신만의 구매 철학(?)이 있다면 유지하는 것이 좋다.,4.2,1.0
boostcamp-sts-v1-train-2626,nsmc-sampled,선덕여왕 때부터 내가 열광한 드라마는 신뿐이다.,우리 선덕여왕 드라마 있지 않았어?,1.0,0.0
boostcamp-sts-v1-train-2627,nsmc-rtt,"훌륭한 배우들의 연기, 훌륭한 OST, 잘 짜여진 스토리, 게리 올드먼의 연기는 차치하고나면 미친 몰입형 영화다.","멋진 배우들의 연기, 멋진 OST, 잘 짜여진 스토리, 게리 올드먼의 연기만으로도 열광적인 몰입감을 느낄 수 있는 영화다.",4.0,1.0
boostcamp-sts-v1-train-2628,slack-rtt,다행히 좋은 편지 ㅋㅋㅋ,행운의 편지? 하하하.,4.4,1.0
boostcamp-sts-v1-train-2629,nsmc-sampled,말문이 막힌 술책,말이 필요 없다...,2.8,1.0
boostcamp-sts-v1-train-2630,slack-sampled,부디 안전하게 돌아오세요!,당신의 아이가 건강하고 행복한 삶을 살기를 바랍니다!,0.0,0.0
boostcamp-sts-v1-train-2631,petition-rtt,소방관의 자발적인 사용으로 세금이 부과되고 있는데 왜 관련 부서에서 세금을 간과하는지 정확한 답변을 부탁드립니다.,상수도사업본부가 소방관 임의사용 사유를 무시하는 이유에 대해 정확한 답변 부탁드립니다.,4.2,1.0
boostcamp-sts-v1-train-2632,nsmc-sampled,이 영화는 매우 흥미롭다.,이 영화는 정말 말이 필요 없다.,1.4,0.0
boostcamp-sts-v1-train-2633,nsmc-sampled,주성치랑 서유기 재밌다고 생각해서 한번 웃었어요. 역시 조 페이시는 최고야!,안성기 최고의 연기. 나는 그를 처음 봤을 때 울었다.,0.6,0.0
boostcamp-sts-v1-train-2634,nsmc-sampled,최고의 킬링 타임 영화가 될 것 같아...,살 때 나온 영화였는데 지금처럼 좋다.,1.6,0.0
boostcamp-sts-v1-train-2635,nsmc-sampled,멋있는 영상미와 OST가 어우러진 곡입니다.,Michelle Pfeiffer의 노래 실력! OST로 듣고 싶어요.,1.0,0.0
boostcamp-sts-v1-train-2636,petition-sampled,공무원 급여를 대폭 줄이자.,개헌으로 의원 수를 줄이자.,0.0,0.0
boostcamp-sts-v1-train-2637,petition-sampled,"대통령님, 국정원과 대법원, 기무사 때문에 국민의 분노가 극에 달했습니다.",사람들의 인내심이 임계점을 넘었다.,1.8,0.0
boostcamp-sts-v1-train-2638,nsmc-sampled,"미안하지만, 나는 도하 게임을 하고 있어. 고성희는 연기를 잘 못한다.",김민희는 연기를 정말 잘해요.,0.8,0.0
boostcamp-sts-v1-train-2639,slack-sampled,"오, 나는 이 책을 원해 하하","오, 이건 책에서 나온 건데...",1.2,0.0
boostcamp-sts-v1-train-2640,petition-sampled,52주 해주세요.,일주일에 40시간 동안 철저히 실행해 주세요.,0.8,0.0
boostcamp-sts-v1-train-2641,petition-sampled,여대를 남녀공학으로 전환해 주시기를 간청합니다.,여자 대학의 남녀공학 전환을 요청하고 싶습니다.,2.8,1.0
boostcamp-sts-v1-train-2642,petition-rtt,나는 또한 서비스직에 대한 국민연금도 잘 지불하고 싶다.,나는 또한 서비스직에 대한 국민연금도 잘 지불하고 싶다.,4.2,1.0
boostcamp-sts-v1-train-2643,nsmc-sampled,마지막에 러시아어를 하면 멘붕이 온다.,마지막에 미란이 코난의 손을 잡으면 나는 운다.,0.0,0.0
boostcamp-sts-v1-train-2644,nsmc-sampled,나는 그것을 계속 보고 싶다. 유인나는 너무 사랑스러워서 달콤함에 녹아들 것 같다.,너무 사랑스러워요. 나는 그들을 다시 보러 가야 한다. 특히 아란과 줄스는.,1.0,0.0
boostcamp-sts-v1-train-2645,slack-rtt,다 같이 파이팅!,우리 모두 파이팅!,4.4,1.0
boostcamp-sts-v1-train-2646,nsmc-sampled,우리가 헤어진 이후로 단 한 번도.;;;ㅋㅋ,오마이갓. 벌의 트라우마.ㅋㅋ;;;,0.0,0.0
boostcamp-sts-v1-train-2647,slack-rtt,3월과 4월에는 모든 곳을 돌아다니면서 먹방을 찍을 거예요.,3월에 다 가서 먹방 올릴게요.,4.2,1.0
boostcamp-sts-v1-train-2648,slack-sampled,우리는 갈치 정식을 두 개 주문해서 먹었다.,우리는 둘 다 좋은 음질을 위해 마이크를 사서 사용했다.,0.0,0.0
boostcamp-sts-v1-train-2649,nsmc-sampled,이젠 별로 재미없어,짜증나는 영화. 이건 정말 재미없다.,3.0,1.0
boostcamp-sts-v1-train-2650,slack-rtt,금요일까지 업로드 안해 하하,금요일에만 올릴게요.,2.8,1.0
boostcamp-sts-v1-train-2651,petition-rtt,저는 암호화폐 관련 주식에 투자하고 있습니다.,나는 암호화폐 관련 주식에 투자한 사람이다.,4.4,1.0
boostcamp-sts-v1-train-2652,slack-rtt,회사에서 진행하는 공식 프로그램인 것 같다.,회사에서 운영하는 공식 프로그램인 것 같아요.,4.2,1.0
boostcamp-sts-v1-train-2653,petition-sampled,"철도 사업을 하시되, B/C가 0.5 이상이어도 경제적이 되도록 하세요.",어머니 성함을 따르려면 개명 신청을 허락해 주세요.,0.0,0.0
boostcamp-sts-v1-train-2654,slack-sampled,"오, 세상에! 정말 재밌겠다! 하하하.",ㅋㅋㅋ 오 재밌겠다!!,3.8,1.0
boostcamp-sts-v1-train-2655,nsmc-sampled,왜 그 영화를 만들었나요? 예술적 자질이 없다.,나는 그들이 왜 그 영화를 만들었는지 모르겠다.,3.0,1.0
boostcamp-sts-v1-train-2656,nsmc-sampled,안본 사람은 있어도 한번만 본사람은 없다는 그 전설의 애니인가? ㅋ,진지하게 보면 두 사람의 심리를 알 수 있고 슬프지만 왜 다들 욕하는 걸까.,0.0,0.0
boostcamp-sts-v1-train-2657,nsmc-rtt,이런 드라마가 사라질 때가 되지 않았나요?,이제 정말 이 드라마가 사라질 때가 되지 않았나요?,3.8,1.0
boostcamp-sts-v1-train-2658,petition-sampled,나는 성별이 없는 국가의 의무를 요구한다.,성별에 관계없는 나라의 의무를 묻습니다.,4.4,1.0
boostcamp-sts-v1-train-2659,slack-sampled,와... 맛이 너무 궁금해!,와! 흐르는 맛!,1.0,0.0
boostcamp-sts-v1-train-2660,slack-rtt,(SNS를 많이 하시는 분들에게 좋은 콘텐츠라고 생각합니다.),(SNS를 많이 이용하시는 분들에게 좋은 콘텐츠라고 생각합니다.),4.2,1.0
boostcamp-sts-v1-train-2661,slack-sampled,"아, 지금 바로 기다려달라고 요청했습니다.","아, 지금 바로 업데이트합시다.",0.0,0.0
boostcamp-sts-v1-train-2662,petition-rtt,우리는 가정폭력 가해자에 대한 강력한 처벌을 요구한다.,우리는 가정폭력 가해자에 대한 강력한 처벌을 요구한다.,4.8,1.0
boostcamp-sts-v1-train-2663,petition-sampled,나는 아이들에게 강력한 처벌을 요구한다.,나는 매춘에 대한 경찰의 해고와 적절한 처벌을 요구한다.,0.2,0.0
boostcamp-sts-v1-train-2664,nsmc-sampled,송중기 내레이션이 너무 짜증나요.,이 영화가 재미있다고 생각하는 사람들은 이해하지 못한다.,0.0,0.0
boostcamp-sts-v1-train-2665,petition-sampled,3번 C등급 경고로 올려주세요.,중학교 임용고사 교육에서 객관식으로 바꿔주세요.,0.0,0.0
boostcamp-sts-v1-train-2666,petition-sampled,게임물등급위원회에 대한 감사를 요청하고 싶습니다.,증권거래소 기업심사위원회 등 다수의 '위원회'를 공개하는 것을 원칙으로 한다.,0.0,0.0
boostcamp-sts-v1-train-2667,nsmc-rtt,전작 '블라인드'에서 느꼈는데 방향과 진행이 서툴고 과한 것 같다.,전작 '블라인드'에서 느꼈는데 제작과 가공이 부실하고 과한 것 같다.,4.2,1.0
boostcamp-sts-v1-train-2668,petition-sampled,스포츠 전문가들은 수업을 들을 필요가 없다.,나는 학교에서 제대로 된 식사를 하지 못했다.,0.0,0.0
boostcamp-sts-v1-train-2669,nsmc-sampled,간간이 들려오는 농담과 배우들의 연기 또한 매력적이었다.,"도입부도 신선하고 배우들의 연기, 세트, 메이크업까지 모두 훌륭하다.",2.2,0.0
boostcamp-sts-v1-train-2670,slack-sampled,8등~~~ <PERSON> 님과 재밌는 이야기 나눴습니다 ㅋㅋ,매일 보는 저희 CE 팀의 <PERSON> 님과 이야기를 나눴습니다~!,2.2,0.0
boostcamp-sts-v1-train-2671,petition-sampled,조두순 출소 반대 청원,나는 조두순의 출소를 반대한다.,4.2,1.0
boostcamp-sts-v1-train-2672,nsmc-sampled,이 영화를 보고 나니 반성하는 시간과 기회가 생겼다.,이 영화를 보고 나면 세상의 이치를 깨닫게 될 거예요.,1.0,0.0
boostcamp-sts-v1-train-2673,petition-sampled,국민연금 개편방안,국민연금 개혁안에 대한 반대 의견,1.4,0.0
boostcamp-sts-v1-train-2674,slack-rtt,나는 모임의 이름으로부터 초대장을 받았다.,회의 제목에서 흥미진진한 즉석 초대장이 나왔다.,3.6,1.0
boostcamp-sts-v1-train-2675,slack-sampled,모기.. 오늘은 꼭 잡고 숙면하겠습니다!,오늘 소고기가 나왔어요.,0.0,0.0
boostcamp-sts-v1-train-2676,nsmc-sampled,"솔직히, 돈 내는 게 아까웠어요.","개인적으로는 그런 얘기지만, 돈을 내는 게 아깝다고 생각할 정도는 아니었다.",2.8,1.0
boostcamp-sts-v1-train-2677,nsmc-rtt,딸이라 얼굴도 몸도 좀 불편했어 그게 다야,그녀의 얼굴과 몸은 딸로 보기에는 조금 불편했다. 그게 다야.,4.2,1.0
boostcamp-sts-v1-train-2678,slack-sampled,User Test가 필요하시다면 언제든 불러주시길 ㅎㅎ,도움이 필요하시면 연락주세요! ㅋㅋ,2.0,0.0
boostcamp-sts-v1-train-2679,nsmc-sampled,아무 얘기도 없고 그냥 죽이는 거야,"이야기는 없고, 죽어가는 영화가 있습니다.",2.8,1.0
boostcamp-sts-v1-train-2680,slack-rtt,세 명의 모니터가 사무실에 도착했다.,세 명의 모니터가 사무실에 도착했다.,4.0,1.0
